messageId,camId,timestamp,latitude,longitude,heading,speed,acceleration
2,0,3387,45.0523,7.65774,90,20.82,0.7
2,1,3497,45.0531,7.65606,90,6.92,-0.9
2,5,3511,45.0531,7.65693,90,13.88,0.7
2,0,3587,45.0523,7.65779,90,20.81,-0.2
2,7,3716,45.0525,7.65833,189.4,6.92,0.1
2,0,3787,45.0523,7.65784,90,20.81,-1.1
2,5,3811,45.0531,7.65699,90,13.87,-0.7
2,0,3987,45.0523,7.65789,90,20.82,0.8
2,1,4097,45.0531,7.65612,90,6.92,-1
2,5,4111,45.0531,7.65704,90,13.87,-0.8
2,0,4187,45.0523,7.65795,90,20.81,0
2,7,4316,45.0525,7.65832,189.4,6.92,-1.4
2,0,4387,45.0523,7.65805,77.3,20.81,-1.1
2,5,4411,45.0531,7.65709,90,13.87,0
2,0,4487,45.0523,7.65807,70.8,20.82,0
2,0,4587,45.0523,7.65809,64.4,20.82,-0.1
2,0,4687,45.0523,7.65811,56.3,20.81,-1.2
2,1,4697,45.0531,7.65617,90,6.92,-1.4
2,5,4711,45.0531,7.65714,90,13.88,0.8
2,7,4716,45.0525,7.65831,198.2,6.93,0.9
2,0,4787,45.0523,7.65813,56.3,20.81,0.2
2,7,4816,45.0525,7.65831,204.8,6.92,-0.8
2,0,4887,45.0523,7.65816,56.3,20.82,1.2
2,7,4916,45.0525,7.6583,211.7,6.93,0.3
2,0,4987,45.0524,7.65818,56.3,20.81,-1
2,5,5011,45.0531,7.65719,90,13.87,-1.1
2,7,5016,45.0525,7.65829,218.5,6.93,0.4
2,7,5116,45.0525,7.65829,225.2,6.92,0.5
2,0,5187,45.0524,7.65825,56.3,20.81,-1.3
2,7,5216,45.0525,7.65828,231.6,6.92,-1.1
2,1,5297,45.0531,7.65622,90,6.92,-0.4
2,5,5311,45.0531,7.65725,90,13.87,-1.3
2,7,5316,45.0525,7.65827,236.3,6.93,0.3
2,0,5387,45.0524,7.6583,56.3,20.82,0.7
2,7,5416,45.0525,7.65827,236.3,6.92,0.3
2,7,5516,45.0525,7.65826,236.3,6.92,0.5
2,0,5587,45.0524,7.65834,56.3,20.82,0.9
